file_name,initial_velocity_cgs,weber,bond,ohnesorge,parent_folder,number_of_harmonics,contact_time_ms_00R,contact_time_ms002R,coef_restitution00R,coef_restitution002R,max_contact_radius_cm_00R,max_contact_radius_cm_002R
WeOhSweep20241108T231142.mat,-0.14487494865424,1.99526231496888e-05,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,NaN,NaN,NaN,NaN,0.00332733260481067,0.00645709926548041
WeOhSweep20241108T231344.mat,-0.289063525432857,7.94328234724282e-05,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,NaN,NaN,NaN,NaN,0.00339662430326595,0.00649529390767305
WeOhSweep20241108T231806.mat,-0.576757558928228,0.000316227766016838,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,3.7661454420579,NaN,0.770947784960049,NaN,0.00372568079853791,0.00664987291152428
WeOhSweep20241108T231927.mat,-1.15078262220294,0.00125892541179417,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,3.11333468242603,3.62341773951843,0.894373105260786,0.705448342797544,0.00401543112623995,0.00706084561174255
WeOhSweep20241108T232050.mat,-0.14487494865424,1.99526231496888e-05,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,3.0686686830828,NaN,0.968737129478646,NaN,0.00118778299289527,0.00444676244957308
WeOhSweep20241108T232308.mat,-0.289063525432857,7.94328234724282e-05,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.88519450116521,4.32988345652689,0.965204392784922,0.965204392784922,0.00135668037085528,0.00473350565978497
WeOhSweep20241108T232727.mat,-0.576757558928228,0.000316227766016838,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.71477653444026,3.39280026490005,0.956548218037718,0.956548218037718,0.00203215920370907,0.00521886226517197
WeOhSweep20241108T232919.mat,-1.15078262220294,0.00125892541179417,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.51091633230961,2.91005634008335,0.945221462768606,0.945221462768605,0.0028471157382962,0.005967376183226
WeOhSweep20241108T232945.mat,-0.12911993390017,1.58489319246111e-05,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,NaN,NaN,NaN,NaN,0.00332727735237242,0.00645682582956099
WeOhSweep20241108T233454.mat,-5.76757558928228,0.0316227766016838,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.04455748788488,2.15365915763148,0.900826878166167,0.89825577399255,0.00717325603653275,0.00989807322609422
WeOhSweep20241108T233638.mat,-2.89063525432857,0.00794328234724281,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.45548468184262,2.65696923422965,0.904975649998007,0.894371098218731,0.00567493952732835,0.00836770910018725
WeOhSweep20241108T233847.mat,-8.14691706131093,0.0630957344480193,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.88788290557323,1.96604112555248,0.890348535331274,0.888933266091656,0.0083367440946846,0.0110328307360717
WeOhSweep20241108T234002.mat,-4.08313082454925,0.0158489319246111,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.23055129027824,2.38663935383472,0.90399386344359,0.898905285749258,0.00625106348806248,0.00906192897708059
WeOhSweep20241108T234052.mat,-5.76757558928228,0.0316227766016838,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.96622019672905,2.07165653742679,0.915560003594534,0.915560003594534,0.00673052587462556,0.0094655567910256
WeOhSweep20241108T234408.mat,-8.14691706131093,0.0630957344480193,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.8471108651471,1.92389459625687,0.900366297443326,0.900366297443326,0.00787456187154013,0.0107053516643091
WeOhSweep20241108T234428.mat,-2.89063525432857,0.00794328234724281,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.20741659318251,2.40340027462787,0.931281261550357,0.931281261550357,0.004611947855048,0.00761082045085084
WeOhSweep20241108T234650.mat,-4.08313082454925,0.0158489319246111,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.08784914878678,2.23156694940852,0.924651198544607,0.924651198544607,0.00568210196767877,0.00845737104176937
WeOhSweep20241108T234717.mat,-5.14035715470512,0.0251188643150958,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.10296687164141,2.22536258017,0.90251328623572,0.899313125518971,0.0068098050177677,0.00960079853175117
WeOhSweep20241108T235005.mat,-7.26094747379119,0.0501187233627273,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.93758814586801,2.0246857088725,0.894962161116764,0.893254392292286,0.00784260552259843,0.0106251430572329
WeOhSweep20241109T153229-3.mat,-2.57628138222282,0.00630957344480193,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.53679970628799,2.74563271980051,0.906333604686836,0.892793410687328,0.00514155354993135,0.00814971567292283
WeOhSweep20241109T153344.mat,-5.14035715470512,0.0251188643150958,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.00676318074829,2.12343187469317,0.919133350903027,0.919133350903027,0.00625532119476742,0.00908901055042428
WeOhSweep20241109T153358.mat,-3.63909417790234,0.0125892541179417,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.3001844379723,2.47415154715092,0.904405005034699,0.89793876719551,0.00599335414011777,0.00881927928463015
WeOhSweep20241109T153549.mat,-7.26094747379119,0.0501187233627273,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.88627951072501,1.97154440965518,0.906415035075775,0.906415035075775,0.00736874704919012,0.0102669977487524
WeOhSweep20241109T154048.mat,-4.58134813647345,0.0199526231496888,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.16412493228061,2.30210636661047,0.90354828117715,0.899530453707044,0.00646572887999921,0.00933161847228569
WeOhSweep20241109T154127.mat,-3.63909417790234,0.0125892541179417,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.12793401999224,2.28655261978404,0.927166920829024,0.927166920829024,0.00518365713091956,0.00816671628105435
WeOhSweep20241109T154130.mat,-2.57628138222282,0.00630957344480193,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.24750146438798,2.46617886804107,0.932794239119516,0.932794239119516,0.00450783066473976,0.00738601049168914
WeOhSweep20241109T154213.mat,-6.47132624775624,0.0398107170553497,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.98958395023167,2.08699596266944,0.89847194732608,0.896389380865698,0.00736391139235594,0.010235898928
WeOhSweep20241109T154748.mat,-4.58134813647345,0.0199526231496888,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.04707710836065,2.17635354204828,0.922171686866083,0.922171686866083,0.00581847555792786,0.0087585638413572
WeOhSweep20241109T154817.mat,-6.47132624775624,0.0398107170553497,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.9259062691167,2.02079835986732,0.911463891818947,0.911463891818947,0.00708744397688903,0.00986216062086937
WeOhSweep20241109T154918.mat,-3.24334610001251,0.01,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.3771473906868,2.56510128770744,0.904704884565445,0.89644622231284,0.00570704829690233,0.00857555326125661
WeOhSweep20241109T155029.mat,-2.29611319880259,0.00501187233627273,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.61765661791959,2.83910916442342,0.90711887354471,0.889565490452603,0.0050968860878427,0.00794066088529786
WeOhSweep20241109T155335.mat,-14.487494865424,0.199526231496888,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.66340762682262,1.70855976314832,0.847849074960626,0.847849074960626,0.0106321483405647,0.0132805137207462
WeOhSweep20241109T155346.mat,-16.2552365956107,0.251188643150958,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.63912764769245,1.6801537399445,0.826834133355458,0.82625546429039,0.0113195493185243,0.0140250187948534
WeOhSweep20241109T155714.mat,-3.24334610001251,0.01,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.16801889119771,2.34566278589957,0.928998456928504,0.928998456928504,0.00510165692122707,0.00789494018581077
WeOhSweep20241109T155823.mat,-16.2552365956107,0.251188643150958,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.62927822219625,1.67007523918902,0.831868673755971,0.831868673755971,0.0112408401333346,0.0138754744444324
WeOhSweep20241109T155846.mat,-12.911993390017,0.158489319246111,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.71402909274495,1.76445298354358,0.855700210837318,0.854948668078827,0.0101691627638129,0.0129088079680693
WeOhSweep20241109T160007.mat,-2.29611319880259,0.00501187233627273,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.28529577152456,2.52666898852859,0.934886239559976,0.934886239559976,0.00409581266548679,0.0071360176740187
WeOhSweep20241109T160316.mat,-14.487494865424,0.199526231496888,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.6755476163877,1.72115789216732,0.842282335250623,0.841624939281001,0.0107154091601032,0.0134512052973686
WeOhSweep20241109T160347.mat,-12.911993390017,0.158489319246111,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.69845325707654,1.74841899741264,0.8618846873085,0.8618846873085,0.0100483051619327,0.0127137331334801
WeOhSweep20241109T160352.mat,-11.5078262220294,0.125892541179417,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.75411396395042,1.81026811718949,0.867112156320248,0.866245886477343,0.0096753142489379,0.0123954839886981
WeOhSweep20241109T160604.mat,-18.2386754393198,0.316227766016838,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.60408201743853,1.64121142908522,0.809396324150284,0.808884755858432,0.0119550923216104,0.0146295799926896
WeOhSweep20241109T160701.mat,-10.2563609162638,0.1,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.77106413806016,1.83294895311045,0.884367457934948,0.884367457934948,0.00893941280745134,0.0116595930624972
WeOhSweep20241109T160754.mat,-20.4641304249408,0.398107170553497,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.56445525904684,1.59791733404463,0.794251733517704,0.794251733517704,0.0125414867546762,0.0151504396164643
WeOhSweep20241109T160904.mat,-11.5078262220294,0.125892541179417,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.73418605655113,1.78988204376311,0.874026554968055,0.874026554968055,0.00948561162249756,0.0121727963472097
WeOhSweep20241109T161040.mat,-18.2386754393198,0.316227766016838,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.59629409960433,1.63342349790869,0.813974148333274,0.813974148333274,0.0118773894956569,0.0144984199963665
WeOhSweep20241109T161259.mat,-9.14099128845838,0.0794328234724281,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.84069728575422,1.9108330679388,0.884275861716493,0.883088236084389,0.00882689649663936,0.011464884869471
WeOhSweep20241109T161322.mat,-28.9063525432857,0.794328234724282,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.4746651475466,1.50056256688057,0.726061924018942,0.726061924018942,0.0147229533584395,0.0172907283990272
WeOhSweep20241109T161442.mat,-10.2563609162638,0.1,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.79626034281788,1.85906145872038,0.876595424001693,0.875586880008354,0.00924524629606198,0.0119151421694963
WeOhSweep20241109T161610.mat,-25.7628138222282,0.630957344480193,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.50352625481454,1.53171595200996,0.750054160723929,0.750054160723929,0.0139638323066178,0.0165463913651258
WeOhSweep20241109T161710.mat,-22.9611319880259,0.501187233627272,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.53330358771002,1.56424388469501,0.772883215145537,0.772883215145537,0.0132364136227466,0.0158329132040921
WeOhSweep20241109T161738.mat,-25.7628138222282,0.630957344480193,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.50742021373164,1.53560991565827,0.746608256833146,0.746252021955381,0.0140200285071613,0.0166332299705482
WeOhSweep20241109T161833.mat,-9.14099128845838,0.0794328234724281,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.80885844519674,1.87761978257743,0.893098619515982,0.893098619515982,0.008404403320974,0.0111712305935825
WeOhSweep20241109T162021.mat,-28.9063525432857,0.794328234724282,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.47764288083615,1.50354030351914,0.722927694368355,0.722612564795601,0.0147756842691071,0.017365218941399
WeOhSweep20241109T162143.mat,-32.4334610001251,1,0,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.44683479410966,1.47066917836239,0.701156062960498,0.701156062960498,0.0155184713080826,0.0180665732776369
WeOhSweep20241109T162343.mat,-22.9611319880259,0.501187233627272,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.53834282866157,1.56905407592371,0.769082476604339,0.768680482458795,0.0133197281058135,0.0159336718787581
WeOhSweep20241109T182034.mat,-20.4641304249408,0.398107170553497,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.57041072562594,1.60433092288082,0.790095494408526,0.789642190839002,0.0126395204274752,0.0152649596051042
WeOhSweep20241109T182207.mat,-32.4334610001251,1,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.44935441458543,1.47318880120886,0.698298916958571,0.698020830943252,0.0155618092268162,0.0181317346326728
directComparison20241114T133132.mat,-12.8064948981505,0.15591,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.71677776962761,1.76766003320886,0.85657490972278,0.85581591871462,0.0101153846802612,0.0128700860727187
directComparison20241114T133216.mat,-16.3649229763842,0.25459,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.63706614003046,1.67786300809253,0.82587477510681,0.825300333686563,0.0114321627846486,0.0140605436864307
directComparison20241114T133651.mat,-8.07632254416813,0.062007,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.89154780808344,1.97039363688119,0.890749527295159,0.889314693452085,0.00832409155218406,0.011003010310208
directComparison20241114T133744.mat,-10.0416006613669,0.095856,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.80427731705897,1.86822456655018,0.878129508737129,0.877091049182332,0.00898734399894219,0.0118225640444165
directComparison20241114T133950.mat,-61.3678451462832,3.5801,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.31237868326619,1.32864830434767,0.557979314119793,0.557848743639817,0.0204822552418399,0.0230160807855058
directComparison20241114T134327.mat,-29.3460994854207,0.81868,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.47374892191905,1.49941707757923,0.719745258912578,0.719435207018826,0.0148927188976144,0.0174694139584835
directComparison20241114T134405.mat,-5.00127754614719,0.023778,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,2.11739742527538,2.24346028514394,0.902722650929088,0.899343424852811,0.00680422006845614,0.00953949393620541
directComparison20241114T134620.mat,-49.1888482846112,2.3001,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.35589940057498,1.37446122411575,0.606072964793763,0.605901044949471,0.0186349718515964,0.0212217321908016
directComparison20241114T134647.mat,-38.4360460863504,1.4044,0.0189312135804878,0.0303767049367025,"Version v3 (rhoS=9.60e-01, sigmaS=2.05e+01, R=2.03e-02)",90,1.40926954337997,1.43081141005292,0.660946141913861,0.660716267753002,0.0167925506874155,0.0193450162095249
